id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,date,quarter,log_price,price_category,availability_rate,is_highly_available,quarter_num,is_peak_season,neighborhood_avg_price,neighborhood_median_price,neighborhood_count,price_premium_pct,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room
671642209257907659,Serenity - 36’ Aft Cabin Carver,92691757,Melissa,Charlestown,42.37017,-71.0614,Entire home/apt,252.0,1,10,2024-10-17,1.44,8,175,10,2024-12-20,Q2,5.529429087511423,Expensive,0.4794520547945205,False,2,True,313.87,209.0,188,-19.71198266798356,True,False,False
674134270871376710,Back Bay Gem: Cozy 1 bedroom Condo (main floor),83409489,Jorge,Back Bay,42.35442865544264,-71.0755918174982,Entire home/apt,131.0,91,1,2024-12-01,1.0,1,364,1,2024-12-20,Q2,4.875197323201151,Moderate,0.9972602739726028,True,2,True,273.15,224.0,639,-52.04100311184331,True,False,False
674200591572524984,"Large Room w/ Bath in Furnished Apt, good Wifi!",2356643,StayNue,Brighton,42.36151,-71.14337,Private room,34.0,1,23,2024-11-07,0.85,34,322,8,2024-12-20,Q2,3.5263605246161616,,0.8821917808219178,True,2,True,161.32,132.0,532,-78.92387800644681,False,False,True
674339474531785753,"Blueground | N. Station, w/d & gym, nr td garden",107434423,Blueground,Downtown,42.365947,-71.063473,Entire home/apt,145.0,32,1,2023-08-25,0.06,352,234,0,2024-12-20,Q2,4.976733742420574,Moderate,0.6410958904109589,True,2,True,613.64,268.0,817,-76.37051039697542,True,False,False
674344475189896557,"Blueground | Fenway, w/d, conc, & gym, near t",107434423,Blueground,Fenway,42.3441154,-71.0995393,Entire home/apt,180.0,32,0,,,352,212,0,2024-12-20,Q2,5.19295685089021,Comfort,0.5808219178082191,True,2,True,249.06,206.0,524,-27.728258251023853,True,False,False
674352532260416328,"Blueground | Beacon Hill, furnished & equipped",107434423,Blueground,West End,42.36455,-71.0687657,Entire home/apt,158.0,32,0,,,352,245,0,2024-12-20,Q2,5.062595033026967,Comfort,0.6712328767123288,True,2,True,209.86,206.0,100,-24.71171257028496,True,False,False
674465521265134935,Lovely 2-Bedroom Condo by Jamaica Pond,350745928,Marko,Jamaica Plain,42.3223593,-71.1127947,Entire home/apt,350.0,6,25,2024-12-11,0.89,1,170,11,2024-12-20,Q2,5.857933154483459,Expensive,0.4657534246575342,False,2,True,210.5,156.5,392,66.270783847981,True,False,False
675147276041216943,"Blueground | N. Station, w/d & gym, nr td garden",107434423,Blueground,Downtown,42.365947,-71.063473,Entire home/apt,160.0,32,1,2023-06-12,0.05,352,349,0,2024-12-20,Q2,5.075173815233827,Comfort,0.9561643835616438,True,2,True,613.64,268.0,817,-73.92608043804185,True,False,False
676257209720573421,Top quality 1 bed apt w 2 beds in heart of Boston,373675137,Liya,Beacon Hill,42.35907,-71.06728,Entire home/apt,103.0,29,8,2024-05-26,0.32,70,114,3,2024-12-20,Q2,4.634728988229636,Moderate,0.31232876712328766,False,2,True,188.61,142.5,476,-45.38995811462807,True,False,False
676660060521076230,South Bos. W. Broadway - 1 BR 1 BA #301,814298,Thatch,South Boston,42.34268369999999,-71.05653339999999,Entire home/apt,124.0,1,67,2024-11-11,2.29,60,51,28,2024-12-20,Q2,4.820281565605037,Moderate,0.13972602739726028,False,2,True,263.12,209.0,396,-52.87321374277896,True,False,False
676691058261718660,South Bos. W Broadway - 1 BR 1 BA #401,814298,Thatch,South Boston,42.34268369999999,-71.05653339999999,Entire home/apt,124.0,1,36,2024-11-26,1.29,60,62,15,2024-12-20,Q2,4.820281565605037,Moderate,0.16986301369863013,False,2,True,263.12,209.0,396,-52.87321374277896,True,False,False
676714196426024227,South Bos. W Broadway - 1 BR 1 BA #201,814298,Thatch,South Boston,42.34268369999999,-71.05653339999999,Entire home/apt,124.0,1,40,2024-11-24,1.44,60,68,16,2024-12-20,Q2,4.820281565605037,Moderate,0.1863013698630137,False,2,True,263.12,209.0,396,-52.87321374277896,True,False,False
678979256927647544,Sonder The Magnolia | Full Suite+,224829568,Sonder (Boston),Back Bay,42.34914,-71.0807,Entire home/apt,389.0,1,33,2024-11-03,1.13,19,340,4,2024-12-20,Q2,5.963579343618446,Expensive,0.9315068493150684,True,2,True,273.15,224.0,639,42.41259381292332,True,False,False
678980956677843680,Sonder The Magnolia | Accessible Full Suite+,224829568,Sonder (Boston),Back Bay,42.35039,-71.0821,Entire home/apt,283.0,1,14,2024-11-20,0.5,19,233,1,2024-12-20,Q2,5.645446897643238,Expensive,0.6383561643835617,True,2,True,273.15,224.0,639,3.606077246933928,True,False,False
678981779910322461,Sonder The Magnolia | Superior Full Suite+,224829568,Sonder (Boston),Back Bay,42.35057,-71.08177,Entire home/apt,519.0,1,101,2024-12-01,3.45,19,338,45,2024-12-20,Q2,6.251903883165888,Premium,0.9260273972602739,True,2,True,273.15,224.0,639,90.00549148819331,True,False,False
679872149548804915,Love and tranquility,135920429,Wendy And Juan,Mattapan,42.27871,-71.09947,Private room,50.0,4,25,2024-11-15,0.9,2,326,14,2024-12-20,Q2,3.912023005428146,,0.8931506849315068,True,2,True,98.49,88.0,124,-49.23342471316885,False,False,True
681600270846334337,"Blueground | N. Station, w/d & gym, nr td garden",107434423,Blueground,Downtown,42.365947,-71.063473,Entire home/apt,166.0,32,0,,,352,234,0,2024-12-20,Q2,5.111987788356544,Comfort,0.6410958904109589,True,2,True,613.64,268.0,817,-72.94830845446842,True,False,False
681783562025076195,"(B) Comfortable bedroom near BU, MIT & Harvard",37035419,Wendy,Allston,42.35713,-71.13,Private room,75.0,91,4,2024-12-09,0.16,9,174,2,2024-12-20,Q2,4.31748811353631,Budget,0.4767123287671233,False,2,True,142.58,108.0,216,-47.39795202693225,False,False,True
682706928099435560,Master bedroom & bath close to Subway and Downtown,2707695,Roman,Dorchester,42.31344,-71.053,Private room,80.0,29,5,2024-08-17,0.18,3,209,2,2024-12-20,Q2,4.382026634673881,Budget,0.5726027397260274,True,2,True,118.56,91.0,1084,-32.523616734143054,False,False,True
683914624290121400,New! Lovely 1br | FIDI District| Keyless Entry,382451810,Healing Homes,Downtown,42.35851859637587,-71.05364896225989,Entire home/apt,177.0,1,137,2024-12-09,4.9,67,337,57,2024-12-20,Q2,5.176149732573829,Comfort,0.9232876712328767,True,2,True,613.64,268.0,817,-71.1557264845838,True,False,False
683914639091241468,Spacious 2br FIDI District | Centrally Located!,382451810,Healing Homes,Downtown,42.35851418690993,-71.0531663803597,Entire home/apt,247.0,1,176,2024-12-18,6.29,67,318,93,2024-12-20,Q2,5.5093883366279774,Expensive,0.8712328767123287,True,2,True,613.64,268.0,817,-59.748386676227106,True,False,False
683918385793735810,South End Brownstone Duplex,120930331,Kara,South End,42.34428399999999,-71.0697069,Entire home/apt,900.0,3,38,2024-12-08,1.43,1,311,18,2024-12-20,Q2,6.802394763324311,Premium,0.852054794520548,True,2,True,261.17,204.0,585,244.60313205957803,True,False,False
684033954593865897,Stunning 1 Bedroom Near Fenway Park,22541573,Furnished Quarters,Fenway,42.34548,-71.09791,Entire home/apt,195.0,32,0,,,47,332,0,2024-12-20,Q2,5.272999558563747,Comfort,0.9095890410958904,True,2,True,249.06,206.0,524,-21.705613105275837,True,False,False
684624691343264937,"Blueground | N. Station, w/d & gym, nr td garden",107434423,Blueground,Downtown,42.365947,-71.063473,Entire home/apt,143.0,32,0,,,352,293,0,2024-12-20,Q2,4.962844630259907,Moderate,0.8027397260273973,True,2,True,613.64,268.0,817,-76.6964343914999,True,False,False
685264683899873589,Most Wonderful 3 Bedroom apt in downtown Boston,373675137,Liya,Beacon Hill,42.36031,-71.06319,Entire home/apt,165.0,29,8,2024-08-31,0.39,70,180,4,2024-12-20,Q2,5.10594547390058,Comfort,0.4931506849315068,False,2,True,188.61,142.5,476,-12.51789406712264,True,False,False
685264730379800426,Top three bed apt in heart of Boston Beacon Hill,373675137,Liya,Beacon Hill,42.3595,-71.06517,Entire home/apt,80.0,29,2,2024-11-13,0.2,70,53,2,2024-12-20,Q2,4.382026634673881,Budget,0.14520547945205478,False,2,True,188.61,142.5,476,-57.58443348708977,True,False,False
685485399501366239,Top Newest 4 bed apt Beacon Hill Boston downtown,373675137,Liya,Beacon Hill,42.35916,-71.06713,Entire home/apt,80.0,29,5,2024-05-30,0.3,70,149,3,2024-12-20,Q2,4.382026634673881,Budget,0.40821917808219177,False,2,True,188.61,142.5,476,-57.58443348708977,True,False,False
685511413725942222,Stunning South End 1BR - private roof deck,76943756,Karina,South End,42.34216,-71.08169,Entire home/apt,217.0,2,126,2024-11-30,4.74,1,328,57,2024-12-20,Q2,5.37989735354046,Expensive,0.8986301369863013,True,2,True,261.17,204.0,585,-16.912355936746184,True,False,False
685905667259735098,"Blueground | N. Station, w/d & gym, nr td garden",107434423,Blueground,Downtown,42.365947,-71.063473,Entire home/apt,143.0,32,0,,,352,322,0,2024-12-20,Q2,4.962844630259907,Moderate,0.8821917808219178,True,2,True,613.64,268.0,817,-76.6964343914999,True,False,False
686367001812187571,Sparkling 2BR / 2BA in Back Bay,163848078,Adam,Back Bay,42.34968,-71.07891,Entire home/apt,449.0,29,3,2023-08-31,0.12,62,365,0,2024-12-20,Q2,6.1070228877422545,Expensive,1.0,True,2,True,273.15,224.0,639,64.37854658612486,True,False,False
686659102449877793,"Blueground | Back Bay, gym & roof, nr copley sq",107434423,Blueground,Back Bay,42.348633,-71.074088,Entire home/apt,205.0,32,0,,,352,335,0,2024-12-20,Q2,5.3230099791384085,Expensive,0.9178082191780822,True,2,True,273.15,224.0,639,-24.949661358228074,True,False,False
686859137338659695,Lovely 3bedroom apartment in Boston,282505012,Maria,Jamaica Plain,42.29687,-71.11235,Entire home/apt,195.0,3,77,2024-11-11,2.69,2,269,34,2024-12-20,Q2,5.272999558563747,Comfort,0.736986301369863,True,2,True,210.5,156.5,392,-7.363420427553444,True,False,False
687100831526268407,TopWonderful 2-bedroom in boston down beacon hill,373675137,Liya,Beacon Hill,42.35952,-71.06485,Entire home/apt,131.0,29,4,2024-08-17,0.16,70,67,2,2024-12-20,Q2,4.875197323201151,Moderate,0.18356164383561643,False,2,True,188.61,142.5,476,-30.54450983510949,True,False,False
687244854981913174,Best 1- bedroom w cozy living room w 2 beds /view,373675137,Liya,Beacon Hill,42.36006,-71.06725,Entire home/apt,120.0,29,4,2024-06-09,0.18,70,165,1,2024-12-20,Q2,4.787491742782046,Moderate,0.4520547945205479,False,2,True,188.61,142.5,476,-36.37665023063465,True,False,False
689607534898158572,"Blueground | Back Bay, gym & roof, nr copley sq",107434423,Blueground,Back Bay,42.348633,-71.074088,Entire home/apt,163.0,32,0,,,352,242,0,2024-12-20,Q2,5.093750200806762,Comfort,0.663013698630137,True,2,True,273.15,224.0,639,-40.32582829946915,True,False,False
689792415355732136,Spacious FIDI 2br | Close to Everything!,382451810,Healing Homes,Downtown,42.35742713365388,-71.05498999345882,Entire home/apt,329.0,1,119,2024-12-15,4.27,67,322,50,2024-12-20,Q2,5.796057750765372,Expensive,0.8821917808219178,True,2,True,613.64,268.0,817,-46.38550290072355,True,False,False
689981885807910567,Clean and convenient!  Walk to Boston highlights!,474224382,Eliott,South Boston,42.33305499999999,-71.0487466,Entire home/apt,214.0,1,63,2024-11-17,2.25,1,162,20,2024-12-20,Q2,5.365976015021851,Expensive,0.4438356164383562,False,2,True,263.12,209.0,396,-18.668288233505624,True,False,False
690306318063206572,"D/R1  Large, sunny room near Red Line, IN Boston!",412452734,Dan,Dorchester,42.31784,-71.05512,Private room,38.0,29,44,2024-11-02,1.59,8,350,1,2024-12-20,Q2,3.6375861597263857,,0.958904109589041,True,2,True,118.56,91.0,1084,-67.94871794871796,False,False,True
690399625055881984,Divine Studio  suburb of Boston,8015347,Edwin,West Roxbury,42.27324,-71.16277,Entire home/apt,110.0,91,3,2024-10-15,0.17,3,365,1,2024-12-20,Q2,4.700480365792417,Moderate,1.0,True,2,True,195.94,107.0,180,-43.8603654179851,True,False,False
690400586934454556,"Blueground | Back Bay, w/d, nr copley t",107434423,Blueground,Back Bay,42.3496958,-71.081231,Entire home/apt,144.0,32,1,2023-08-28,0.06,352,217,0,2024-12-20,Q2,4.969813299576001,Moderate,0.5945205479452055,True,2,True,273.15,224.0,639,-47.28171334431631,True,False,False
690400874919227004,"Blueground | Back Bay, w/d, nr copley t",107434423,Blueground,Back Bay,42.3496611,-71.0814631,Entire home/apt,137.0,32,0,,,352,228,0,2024-12-20,Q2,4.919980925828125,Moderate,0.6246575342465753,True,2,True,273.15,224.0,639,-49.84440783452315,True,False,False
691815665072110894,Small & Cozy studio ★ 1 free parking spot ★ Clean!,47584294,Jessy And Diego,Allston,42.35345,-71.13951,Entire home/apt,77.0,2,110,2024-11-27,3.92,18,281,41,2024-12-20,Q2,4.343805421853684,Budget,0.7698630136986301,True,2,True,142.58,108.0,216,-45.995230747650446,True,False,False
691827220063553170,Location!  Walk! Location! Cute studio.,47584294,Jessy And Diego,Back Bay,42.34433,-71.08268,Entire home/apt,100.0,1,116,2024-12-03,4.16,18,279,46,2024-12-20,Q2,4.605170185988092,Budget,0.7643835616438356,True,2,True,273.15,224.0,639,-63.390078711330766,True,False,False
691831339471414103,Super location ★ 2 BR Apartment ★ Walk walk walk ★,47584294,Jessy And Diego,Back Bay,42.34453,-71.08284,Entire home/apt,154.0,1,136,2024-11-27,4.87,18,200,57,2024-12-20,Q2,5.0369526024136295,Comfort,0.547945205479452,True,2,True,273.15,224.0,639,-43.62072121544938,True,False,False
692231084096208961,Lovely 2 bed room apt in heart boston beacon hill,373675137,Liya,Beacon Hill,42.36006947820068,-71.06982169770791,Entire home/apt,125.0,29,1,2024-09-29,0.36,70,163,1,2024-12-20,Q2,4.8283137373023015,Moderate,0.4465753424657534,False,2,True,188.61,142.5,476,-33.725677323577756,True,False,False
692705212150139166,10 minutes to downtown Boston,474836448,James,Dorchester,42.32153,-71.05485,Entire home/apt,137.0,2,106,2024-12-15,4.36,1,157,60,2024-12-20,Q2,4.919980925828125,Moderate,0.4301369863013699,False,2,True,118.56,91.0,1084,15.553306342780024,True,False,False
693015527477884811,Most lovely 2 room studio boston heart beacon hill,373675137,Liya,Beacon Hill,42.35837,-71.06797,Entire home/apt,85.0,29,2,2024-06-26,0.1,70,177,1,2024-12-20,Q2,4.442651256490317,Budget,0.4849315068493151,False,2,True,188.61,142.5,476,-54.93346058003288,True,False,False
694406328277968795,Lovely 1 bed room with 2 beds boston beacon hill,373675137,Liya,Beacon Hill,42.35822,-71.06583,Entire home/apt,80.0,29,7,2024-12-17,0.31,70,178,4,2024-12-20,Q2,4.382026634673881,Budget,0.4876712328767123,False,2,True,188.61,142.5,476,-57.58443348708977,True,False,False
695474598488938817,Cozy 3-Bedroom Home w/ Queen Beds and More,196912933,Gregory A,Roxbury,42.3173486,-71.0929748,Entire home/apt,246.0,2,82,2024-11-25,2.94,1,81,38,2024-12-20,Q2,5.5053315359323625,Expensive,0.2219178082191781,False,2,True,162.97,128.0,700,50.948027244278094,True,False,False
695542274861997846,Most Amazing 2 Bedroom apt in Beacon Hill Boston,373675137,Liya,Beacon Hill,42.35979,-71.06535,Entire home/apt,85.0,29,4,2024-12-09,0.2,70,174,2,2024-12-20,Q2,4.442651256490317,Budget,0.4767123287671233,False,2,True,188.61,142.5,476,-54.93346058003288,True,False,False
695608646617952363,"Beacon Hill, J. Miller Flats - 3 Bedroom Flat #1",814298,Thatch,Beacon Hill,42.35738,-71.07152,Entire home/apt,583.0,2,65,2024-11-28,2.34,60,84,36,2024-12-20,Q2,6.368187186350492,Premium,0.23013698630136986,False,2,True,188.61,142.5,476,209.10344096283336,True,False,False
695868903061431283,Close 2 City SwankyModrn  Unit w Centrl Air,386040727,Evans,Dorchester,42.3088302,-71.0602971,Entire home/apt,87.0,1,45,2024-11-30,3.78,3,8,45,2024-12-20,Q2,4.465908118654584,Budget,0.021917808219178082,False,2,True,118.56,91.0,1084,-26.61943319838057,True,False,False
695918936959621754,Most affordable 2 room studio Boston beacon hill,373675137,Liya,Beacon Hill,42.36017,-71.07099,Entire home/apt,94.0,29,9,2024-08-05,0.34,70,207,3,2024-12-20,Q2,4.543294782270004,Budget,0.5671232876712329,True,2,True,188.61,142.5,476,-50.16170934733047,True,False,False
697326322124831562,Top 1 bed apt w livingRm2 beds boston Beacon Hill,373675137,Liya,Beacon Hill,42.35888,-71.07127,Entire home/apt,85.0,29,8,2024-12-01,0.33,70,175,5,2024-12-20,Q2,4.442651256490317,Budget,0.4794520547945205,False,2,True,188.61,142.5,476,-54.93346058003288,True,False,False
698717445444426065,Third floor large room,92524206,Ray,East Boston,42.38465,-71.00424,Private room,69.0,1,173,2024-11-30,6.22,4,71,73,2024-12-20,Q2,4.23410650459726,Budget,0.19452054794520549,False,2,True,164.36,135.0,412,-58.01898272085666,False,False,True
698729977739907399,Free parking room 2,92524206,Ray,East Boston,42.38452,-71.00622,Private room,69.0,1,172,2024-12-01,6.23,4,73,70,2024-12-20,Q2,4.23410650459726,Budget,0.2,False,2,True,164.36,135.0,412,-58.01898272085666,False,False,True
699850764514871361,Cozy Renovated Suite w/Free St Parking near Train,77801498,Emily,Roslindale,42.28288,-71.139,Entire home/apt,111.0,1,143,2024-12-08,5.44,1,122,58,2024-12-20,Q2,4.709530201312334,Moderate,0.33424657534246577,False,2,True,134.0,110.0,236,-17.16417910447761,True,False,False
700142117741049119,North End/TD Garden Condo w/Rooftop Deck,339649775,Cara,North End,42.36472,-71.05683,Entire home/apt,259.0,1,119,2024-11-11,4.26,1,122,53,2024-12-20,Q2,5.556828061699537,Expensive,0.33424657534246577,False,2,True,289.53,226.5,176,-10.544675853970219,True,False,False
702072857749096679,Cozy 2br in Boston FIDI District,382451810,Healing Homes,Downtown,42.35675344797994,-71.05471005204328,Entire home/apt,231.0,1,161,2024-12-15,5.76,67,343,66,2024-12-20,Q2,5.442417710521793,Expensive,0.9397260273972603,True,2,True,613.64,268.0,817,-62.35577863242292,True,False,False
702081197320972498,Lavish FIDI 2br/2ba | Close to everything!,382451810,Healing Homes,Downtown,42.35701237566666,-71.05481246796076,Entire home/apt,249.0,1,125,2024-12-18,4.47,67,309,52,2024-12-20,Q2,5.517452896464707,Expensive,0.8465753424657534,True,2,True,613.64,268.0,817,-59.422462681702626,True,False,False
702086929630286306,2br/2ba FIDI Apt | Keyless Entry | Walk anywhere!,382451810,Healing Homes,Downtown,42.356952467586254,-71.05509589038489,Entire home/apt,263.0,1,144,2024-12-11,5.17,67,322,72,2024-12-20,Q2,5.572154032177765,Expensive,0.8821917808219178,True,2,True,613.64,268.0,817,-57.14099472003129,True,False,False
702087071845813431,Bright and Bold 2BR | Minutes from the T!,382451810,Healing Homes,Downtown,42.35883208439192,-71.05460809946901,Entire home/apt,365.0,1,189,2024-12-15,6.78,67,298,81,2024-12-20,Q2,5.8998973535824915,Expensive,0.8164383561643835,True,2,True,613.64,268.0,817,-40.51887099928296,True,False,False
703444005326529117,"D/R2 Private, small room near Red Line, IN Boston!",412452734,Dan,Dorchester,42.31757,-71.05341,Private room,36.0,29,30,2023-09-23,1.07,8,322,0,2024-12-20,Q2,3.58351893845611,,0.8821917808219178,True,2,True,118.56,91.0,1084,-69.63562753036437,False,False,True
703775139748348565,Condo in downtown Boston,182406463,Griffin,Bay Village,42.34982,-71.06879,Entire home/apt,557.0,2,104,2024-11-09,3.81,1,232,40,2024-12-20,Q2,6.322565239927284,Premium,0.6356164383561644,True,2,True,4879.77,357.0,259,-88.58552759658754,True,False,False
703833733256479071,BC/BU - Newly Renovated Penthouse 3-bedroom/2-bath,446229116,Reda,Brighton,42.34051,-71.14498,Entire home/apt,398.0,3,89,2024-12-08,3.35,1,296,35,2024-12-20,Q2,5.986452005284438,Expensive,0.810958904109589,True,2,True,161.32,132.0,532,146.71460451276965,True,False,False
704062264957785423,"Blueground | N Station, w/d & gym, nr td garden",107434423,Blueground,Downtown,42.365947,-71.063473,Entire home/apt,168.0,32,0,,,352,234,0,2024-12-20,Q2,5.123963979403259,Comfort,0.6410958904109589,True,2,True,613.64,268.0,817,-72.62238445994394,True,False,False
